cns,nome,municipio,uf,email,telefone,endereco,bairro,cep,status,natureza
003251,Cartório do Único Ofício de Piranhas,Piranhas,AL,cartoriounicooficiopiranhas-al@hotmail.com,82988206898,Centro Comercial Grinauria Miranda,Xingó Vila Sergipe,57465512,Ativo,Registro de Imóveis | Notas | Protesto de Títulos | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
004119,Único Serviço Registral e Notarial de Poço das Trincheiras,Poço das Trincheiras,AL,cartoriopoco@gmail.com,82981804356,Rua Antônio Soares,Centro,57510000,Ativo,Registro de Imóveis
002469,"1º Ofício de Registro de Imóveis, Notas e Registro Civil de Pessoas Jurídicas e Títulos e Documentos de Porto Calvo/AL",Porto Calvo,AL,contato@cartorioportocalvo.com,82991590100,"Praça Apolinário de Gusmão, 91-A",Centro,57900000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
003269,Cartório do Único Ofício de Porto de Pedras,Porto de Pedras,AL,cartorio.unico.of.portodepedras@gmail.com,82991312560,"Av. Jose de Moraes Mendonça, nº 158",Centro,57945000,Ativo,Notas | Protesto de Títulos | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Imóveis
003079,CARTÓRIO DO ÚNICO OFÍCIO DE PORTO REAL DO COLÉGIO/AL,Porto Real do Colégio,AL,cartorio.imoveis.prcolegio@gmail.com,82991507888,Av. Governador Moacir Andrade,Centro,57290000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas
003830,SERVIÇO NOTARIAL E REGISTRAL - UNICO OFICIO,Quebrangulo,AL,cartorioquebrangulo@gmail.com,82987586115,Praça Getúlio Vargas,CENTRO,57750000,Ativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
001982,"CARTORIO DE 1º OFICIO DE IMÓVEIS, HIPOTECA E NOTAS",Rio Largo,AL,cartorio1oficiodeimoveisrl@gmail.com,82993737896,"AV. PRESIDENTE GETÚLIO VARGAS, Nº 111",CENTRO,57100000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
002048,Cartório 1º Ofício,Santana do Ipanema,AL,cartorioregimoveissdoipanema@gmail.com,82991056787,"Avenida Prefeito Adeildo Nepomuceno Marques,665",Monumento,57500000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
003889,SERVIÇO NOTARIAL E REGISTRAL DE SAO BRAS,São Brás,AL,cartorioregistrosaobras@gmail.com,82993636115,RUA DO COMERCIO SN,CENTRO,57380000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Protesto de Títulos
003848,SERVIÇO NOTARIAL E REGISTRAL CARTÓRIO DO ÚNICO OFÍCIO,São José da Laje,AL,registrodeimoveiseanexos@gmail.com,82993981313,Rua Getúlio Vargas,CENTRO,57860000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas
003442,Cartório do Único Ofício de São José da Tapera,São José da Tapera,AL,cartoriosjdatapera@gmail.com,8296221493,"Rua José Pereira Alves, n 996",Centro,57445000,Ativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
003426,Primeiro Oficio de Notas e Registros de Imoveis e Titulos e Documentos,São Luís do Quitunde,AL,1.registroimoveis@gmail.com,82991847651,Rua Major Cicero de Goes Monteiro numero 1,Centro,57920000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Contratos Marítimos
001750,Primeiro Serviço Notarial e Registral,São Miguel dos Campos,AL,jackson.1oficiosmc@gmail.com,8232711129,"RUA VISCONDE DE SINIMBÚ, Nº 86",CENTRO,57240008,Ativo,Registro de Imóveis | Notas
003129,CARTÓRIO DO ÚNICO OFICIO DA COMARCA DE SÃO SEBASTIÃO,São Sebastião,AL,sscartorio@gmail.com,82999361111,RUA ADOLFO VALDEVINO SILVA,CENTRO,57275000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas
003277,Cartório do Único Ofício de Satuba,Satuba,AL,cartoriosatuba@hotmail.com,82988790317,Rua 17 de Agosto,Centro,57120000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas
004085,ÚNICO OFÍCIO DE REGISTRO DE IMÓVEIS E NOTAS DE SENADOR RUI PALMEIRA,Senador Rui Palmeira,AL,cartoriodeimoveisruipalmeira@gmail.com,82996215477,"Rua Antônio Vieira Rêgo, n° 160",Centro,57515000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
003095,CARTORIO DO ÚNICO OFÍCIO,Tanque d'Arca,AL,tanquedarca.cartorio@gmail.com,82993235436,"Praça Coronel Francisco Euclides, s/n°",CENTRO,57635000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas
003392,Notas e Registro do Unico Oficio de taquarana,Taquarana,AL,cart.unicotaquarana@gmail.com,82982029000,"Rua Cicero Rodrigues, n°",Centro,57640000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas
003897,SERVIÇO NOTARIAL E REGISTRAL DE TRAIPU/AL,Traipu,AL,snrtraipu@gmail.com,82996745908,"R. Pres. Euríco Gaspar Dutra, 233",CENTRO,57370000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Protesto de Títulos
001784,1º TABELIONATO DE NOTAS REGISTRO DE IMOVEIS E PROTESTO DE TITULOS,União dos Palmares,AL,cartorio1oficiouniaopalmares@gmail.com,82988276551,"AV DR ANTONIO GOMES DE BARROS, 123",CENTRO,57800000,Ativo,Registro de Imóveis | Notas | Protesto de Títulos
004010,Serviços Notariais e Registrais de Viçosa-AL,Viçosa,AL,jbfpedrosa@hotmail.com,82991064500,Trav. Vigário Silva,Centro,57700000,Ativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
005181,CARTORIO UNICO DE REGISTROS PUBLICOS E TABELIONATO DO MUNICIPIO DE AMAPA - AP,Amapá,AP,cartorioamapa1@hotmail.com,96984033220,"AV. BARÃO DO RIO BRANCO, N° 80",CENTRO,68950000,Ativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
005132,CARTORIO DE REGISTROS PUBLICOS E TABELIONATO DA COMARCA DE CALÇOENE,Calçoene,AP,cartoriocalcoene@gmail.com,96984016500,AV JOAO ANASTACIO DOS SANTOS,CENTRO,68960000,Ativo,Registro Civil das Pessoas Naturais | Notas | Registro de Contratos Marítimos | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
005082,CARTORIO COSTA DE REGISTRO CIVIL EXTRAJUDICIAL,Cutias,AP,cartoriocostacutias@hotmail.com,96984372935,RUA PROFESSOR ALICE PIMENTEL,CENTRAL,68973000,Ativo,Registro Civil das Pessoas Naturais | Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Contratos Marítimos | Protesto de Títulos
005108,CARTÓRIO APOLINÁRIO,Ferreira Gomes,AP,cartorioferreiragomes@hotmail.com,96991915459,Avenida Francisco Pinheiro Borges,Ferreira Gomes II,68915000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Contratos Marítimos
005140,CARTORIO DE REGISTROS PUBLICOS E TABELIONATO DE ITAUBAL,Itaubal,AP,cartorioitaubal.ap@gmail.com,96991911961,RUA JOAO PALHA DOS REIS 445,CENTRO,68976000,Ativo,Notas | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Registro de Imóveis | Protesto de Títulos | Registro de Contratos Marítimos
005256,CARTÓRIO LOURENÇO - CARTÓRIO DE REGISTROS PÚBLICOS E TABELIONATO DE NOTAS DA COMARCA DE LARANJAL DO JARI,Laranjal do Jari,AP,cartoriolaranjaldojari@gmail.com,9633353833,AVENIDA CULTURA,AGRESTE,68920000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Protesto de Títulos
005231,REGISTRO DE IMÓVEIS,Macapá,AP,1oficiodeimoveismcp@gmail.com,9632234888,"Avenida E estino Borges, 923",Central,68908197,Ativo,Registro de Imóveis
163048,2º Registro de Imóveis,Macapá,AP,2crimacapa@gmail.com,9633882381,Rua Leopoldo Machado,Central,68900067,Ativo,Registro de Imóveis
005207,SERVENTIA EXTRAJUDICIAL DE REGISTROS PÚBLICOS E TABELIONATO DE MAZAGAO,Mazagão,AP,cartoriomazagao@hotmail.com,96991559305,"Avenida Intendente Alfredo Pinto, 910,",União,68940000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis
005157,CARTORIO DE REGISTROS PÚBLICOS E TABELIONATO DO OIAPOQUE,Oiapoque,AP,cartoriooiapoque@hotmail.com,96984050722,"Rua Assaid da Silva Sfair, 661-A",Planalto,68980000,Ativo,Registro Civil das Pessoas Naturais | Registro de Imóveis | Notas | Protesto de Títulos | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
005124,CARTÓRIO DE REGISTROS PÚBLICOS E TABELIONATO DE PEDRA BRANCA DO AMAPARI,Pedra Branca do Amapari,AP,cartoriodepedrabranca@hotmail.com,96984075900,"RUA CÍCERO LIBERATO NETO, Nº 688",CENTRO,68945000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro de Contratos Marítimos | Protesto de Títulos | Registro Civil das Pessoas Naturais
005173,CARTÓRIO ALMEIDA,Porto Grande,AP,cartoriodeportogrande@gmail.com,96991806507,Rodovia Perimetral Norte,Malvinas,68997000,Ativo,Protesto de Títulos | Registro de Imóveis | Notas | Registro Civil das Pessoas Naturais | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Contratos Marítimos
005215,CARTORIO UNICO DE REGISTROS PUBLICOS E TABELIONATO DO MUNICIPIO DE PRACUUBA,Pracuúba,AP,cartoriopracuuba1@hotmail.com,96984049851,RUA FRANCISCO TEIXEIRA 36,CENTRO,68918000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Protesto de Títulos | Registro de Imóveis | Notas
156778,Cartório de Registro de Imóveis Ofirney Sadala,Santana,AP,cartorioimoveisofirneysadala@gmail.com,96991423023,"Av. Jose de Anchieta, 391",Comercial,68925135,Ativo,Registro de Imóveis
005090,CARTÓRIO DE REGISTROS PÚBLICOS E TABELIONATO,Serra do Navio,AP,cartoriodeserradonavio.ap@gmail.com,96984256176,TV BC 6,VILA PRIMÁRIA,68948000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Contratos Marítimos
005165,Cartório de Tartarugalzinho,Tartarugalzinho,AP,cartoriotartarugalzinho@gmail.com,96988124170,RUA SÃO LUIZ,Centro,68990000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Contratos Marítimos
005264,CARTÓRIO DE REGISTROS PÚBLICOS E TABELIONATO DE VITÓRIA DO JARI,Vitória do Jari,AP,cartoriovitoriadojari@gmail.com,96991191057,"Avenida 15 de maio, s/n",Cidade Livre,68924000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas
004614,CARTÓRIO DE NOTAS E REGISTROS DE OFÍCIO ÚNICO DE ALVARÃES,Alvarães,AM,cartorioalvaraes@yahoo.com,97984350711,Avenida Castelo Branco,Centro,69540000,Ativo,Registro Civil das Pessoas Naturais | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas
004689,Cartório do Judicial e Anexos da Comarca de Fonte Boa,Alvarães,AM,www.cartoriofonteboa@hotmail.com,9734231216,"Avenida Francisco Pereira de Souza, nº 673",Cidade Nova,69670000,Inativo,Protesto de Títulos | Registro de Distribuição | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos
148163,CARTORIO HADDAD,Amaturá,AM,cartorioamatura@gmail.com,92991222502,RUA FREI PIO N 370,Centro,69620000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Contratos Marítimos | Registro de Distribuição
004622,Cartório Marcel - Ofício Único de Anamã,Anamã,AM,contato@cartoriomarcel.com.br,92993469624,"Rua Álvaro Maia, s/n",Centro,69445000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Contratos Marítimos | Registro Civil das Pessoas Naturais
004630,Cartório Extrajudicial da Comarca de Anori,Anori,AM,cartorioanori@gmail.com,97991992067,"Rua Manoel Pinto Brandão, s/n°",Centro,69440000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas
004887,Cartório Extrajudicial Oficio Unico da Comarca de Apuí,Apuí,AM,cartorioextraapui@hotmail.com,92984817084,Rua Brasil,Centro,69265000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos | Registro de Distribuição
004309,CARTÓRIO JUDICIAL E ANEXOS DE ATALAIA DO NORTE,Atalaia do Norte,AM,cartorio.almeidadelima@gmail.com,9784419716,"Rua Júlio Maurício, s/n, (Descendo a Rua do TRE)",CENTRO,69650000,Ativo,Notas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos | Registro de Distribuição | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
004648,CARTÓRIO AUTAZES,Autazes,AM,c.autazes@hotmail.com,92984076764,"RUA DO ENGENHO, N 187",CENTRO,69240000,Ativo,Registro de Distribuição | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos
148916,Cartório Distrital de Paracuúba,Autazes,AM,cartoriodoparacuuba@gmail.com,92991512309,Lago do soares,Zona Rural,69240000,Inativo,Registro Civil das Pessoas Naturais | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Imóveis
004374,SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DA COMARCA DE BARCELOS-AM,Barcelos,AM,cartorio.barcelos@hotmail.com,97984307359,"AVENIDA DORVAL PORTO, Nº 601",CENTRO,69700000,Ativo,Notas | Registro Civil das Pessoas Naturais | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Contratos Marítimos
004317,Cartório Extrajudicial de Barreirinha-AM,Barreirinha,AM,crasslan@hotmail.com,92984502509,"Rua Getúlio Vargas, 574 e 231",centro,69160000,Ativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos
004275,Cartório Extrajudicial da Comarca de Benjamin Constant,Benjamin Constant,AM,cartoriobenjaminconstant@gmail.com,97991451226,"Rua Marcílio Dias, s/n",Centro,69630000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Contratos Marítimos
004564,Cartório Extrajudicial da Comarca de Beruri/AM,Beruri,AM,cartorioextrajudicialdeberuri@hotmail.com,92991464910,AVENIDA COSTA E SILVA,SÃO FRANCISCO,69430000,Ativo,Registro de Distribuição | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos
142406,CARTÓRIO DO JUDICIAL E ANEXOS DA COMARCA DE BERURI,Beruri,AM,rui.nunes@tjam.jus.br,9733511746,"RUA VICENTE GOMES, N° 278",São Francisco,69430000,Inativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Registro de Distribuição | Protesto de Títulos | Registro de Imóveis
130856,Cartório Extrajudicial da Comarca de Boa Vista do Ramos,Boa Vista do Ramos,AM,cartorioextra.boavistadoramos@gmail.com,,"Travessa Roberto Pimentel, 193",Centro,,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Contratos Marítimos
004960,CARTÓRIO DIAS - OFÍCIO ÚNICO DE BOCA DO ACRE,Boca do Acre,AM,cartoriobocadoacre@gmail.com,97981247044,"José Cel. Assunção Neto, n.º 105-B",Platô do Piquiá,69850000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Contratos Marítimos
004655,CARTÓRIO EXTRAJUDICIAL DE BORBA,Borba,AM,cartorioextrajudicialdeborba@gmail.com,92995055590,RUA MARECHAL DEODORO,CENTRO,69200000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos | Protesto de Títulos | Registro de Imóveis
004978,Cartório Extrajudicial da Comarca de Caapiranga/AM,Caapiranga,AM,cartorioextrajudicial.caap@gmail.com,92992518576,"Rua Couto Vale, 182-A",Centro,69425000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis
004663,CARTORIO EXTRAJUDICIAL DA COMARCA DE CANUTAMA/AM - CARTÓRIO MOTA,Canutama,AM,cartorioextrajudicialcanutama1@gmail.com,92994340821,"Rua Floriano Peixoto, nº 101",Centro,69820000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Registro de Distribuição | Protesto de Títulos | Registro de Contratos Marítimos
004671,Cartório Extrajudicial da Comarca de Carauri - Amazonas,Carauari,AM,cartoriocarauari@gmail.com,9784032593,Rua Santos Dumont,Centro,69500000,Ativo,Notas | Registro de Distribuição | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
004820,CARTORIO EXTRAJUDICIAL DO CAREIRO,Careiro,AM,cartoriocareiro@gmail.com,92985512117,"AV. ADAIL DE SA, Nº 15",CENTRO,69250000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Protesto de Títulos | Registro de Imóveis | Registro de Contratos Marítimos
